RPT_ID|ACCOUNTS_PAYABLE_START|ACCOUNTS_PAYABLE_END|LOANS_PAYABLE_START|LOANS_PAYABLE_END|MORTGAGE_PAYABLE_START|MORTGAGE_PAYABLE_END|OTHER_LIABILITIES_START|OTHER_LIABILITIES_END|TOTAL_START
170110|0|0|0|0|0|0|0|0|0
173192|0|0|0|0|0|0|0|0|0
144514|0|0|0|0|0|0|0|0|0
141309|0|0|0|0|0|0|161|264|161
187413|0|0|0|0|0|0|0|4786|0
173022|0|0|0|0|0|0|479|489|479
168141|0|0|0|0|0|0|0|0|0
165556|0|0|0|0|0|0|11531|1906|11531
140253|||||||||
175651|0|0|0|0|0|0|0|0|0
182457|0|0|0|0|0|0|0|0|0
133928|0|0|0|0|0|0|0|0|0
140691|0|0|0|0|0|0|5271|4450|5271
172632|0|0|0|0|0|0|0|0|0
244026|0|0|0|0|0|0|522|504|522
143459|||||||||
178794|0|0|0|0|0|0|1337|33|1337
164008|0|0|0|0|0|0|260|990|260
165120|0|0|0|0|0|0|5532|3195|5532
174043|1517|6576|||||||1517
144291|0|0|||||||0
167927|0|0|0|0|0|0|20749|14737|20749
172956|0|0|0|0|0|0|1570|1634|1570
191267|0|0|0|0|0|0|0|0|0
183487|0|0|0|0|0|0|0|0|0
166286|||||||||0
141750|0|0|0|0|0|0|0|0|0
170278|0|0|0|0|0|0|0|0|0
172666|0|0|0|0|0|0|288|0|288
191435|0|0|0|0|0|0|0|0|0
169080|0|0|0|0|0|0|0|0|0
140878|0|0|0|0|0|0|0|0|0
141482|0|0|0|0|0|0|0|0|0
169535|12203|13278|0|0|0|0|0|0|12203
130338|541|1032|0|0|0|0|0|1032|541
167134|0|0|0|0|0|0|42667|55600|42667
172301|0|0|0|0|0|0|0|0|0
167550|0|0|0|0|0|0|3022|352|3022
176013|0|0|0|0|0|0|0|7283|0
176972|0|0|0|0|0|0|0|0|0
140517|0|0|0|0|0|0|1576|683|1576
142602|0|0|0|0|0|0|0|0|0
144525|0|0|0|0|0|0|0|0|0
140583|2062|0|15978|14855|0|0|0|0|18040
166170|||||||||
171825|0|0|0|0|0|0|0|0|0
165223|0|0|0|0|0|0|0|0|0
144482|0|0|0|0|0|0|0|0|0
144988|0|0|0|0|0|0|0|0|0
169941|0|0|0|0|0|0|3687|2525|3687
183099|||||||||
164131|0|0|0|0|0|0|0|0|0
167421|1694|408|0|0|0|0|2003|1386|3697
174408|0|0|0|0|0|0|0|0|0
182371|0|0|0|0|0|0|0|0|0
174128|0|0|0|0|0|0|0|0|0
169952|0|0|0|0|0|0|0|0|0
177658|0|0|0|0|0|0|690|99|690
142644|0|0|0|0|0|0|0|0|0
136584|1481057|1651349|0|0|0|0|8322554|9722042|9803611
184479|||||||259762|250425|259762
167438|0|0|559252|548252|0|0|525|1353|559777
168741|0|0|0|0|0|0|0|0|0
140584|0|0|0|0|0|0|1146|1817|1146
169970|0|0|0|0|0|0|0|0|0
173441|||||||||
166754|0|0|0|0|0|0|2191|2044|2191
170840|0|0|0|0|0|0|0|0|0
167025|1460279|1261846|361816|308950|304700|265700|0|0|2126795
165747|779|848|0|0|0|0|0|0|779
166075|29723|61307|45456|33456|0|0|546|1197|75725
183503|0|0|0|0|0|0|0|0|0
168479|23832|28454|0|0|0|0|1165|0|24997
178498|0|0|0|0|0|0|0|0|0
168288|6944|6177|0|0|226373|216179|6724|12272|240041
140444|0|0|0|0|0|0|0|0|0
135446|0|0|0|0|0|0|0|0|0
139796|0|0|0|0|0|0|0|0|0
182961|35788|29739|0|0|0|0|0|0|35788
171714|0|0|0|0|0|0|0|0|0
170279|0|0|0|0|0|0|0|0|0
178939|0|0|0|0|0|0|0|0|0
127323|||||||||
177709|||||||||
169981|||||||||
142580|0|0|0|0|0|0|0|0|0
189877|16|4927|||||||16
168742|0|0|0|0|0|0|0|0|0
182202|2578|790|0|0|0|0|9433|6860|12011
140536|0|0|0|0|0|0|0|0|0
171643|||||||||
137470|0|0|0|0|0|0|0|0|0
137043|||||||||
189768|0|0|0|0|0|0|0|0|0
168084|||||||||
171553|0|0|0|0|0|0|299|467|299
145020|0|0|0|0|0|0|0|0|0
189505|0|0|0|0|0|0|0|0|0
174118|0|0|0|0|0|0|0|0|0
175649|0|0|0|0|0|0|0|0|0
173974|0|0|0|0|0|0|0|0|0
144524|0|0|0|0|0|0|0|0|0
167509|0|0|0|0|0|0|1106|2859|1106
169703|0|0|0|0|0|0|0|0|0
170024|0|0|0|0|0|0|0|0|0
226586|0|0|0|0|0|0|0|0|0
396648|0|0|0|0|0|0|4411|8165|4411
166251|0|0|0|0|0|0|399|2726|399
129171|226|198|0|0|0|0|0|0|226
168208|0|0|0|0|0|0|0|0|0
168562|0|0|0|0|0|0|0|538|0
167323|0|0|0|0|0|0|13|0|13
187266|0|0|0|0|0|0|0|0|0
169314|0|0|0|0|0|0|41|0|41
169530|28539|15067|0|0|55936|20679|10710|10073|95185
182881|0|0|0|0|0|0|0|0|0
164049|0|0|0|0|0|0|0|0|0
170044|0|500|0|0|0|0|0|0|0
165316|0|0|0|0|0|0|824|513|824
141743|0|0|0|0|0|0|0|0|0
142447|||||||||
172501|0|0|0|0|0|0|679|679|679
165295|0|0|0|0|0|0|2420|432|2420
170613|0|0|0|0|19309|16891|0|0|19309
187943|0|0|0|0|0|0|2817|2654|2817
181446|||||||||
169831|0|0|0|0|0|0|1328|1116|1328
173613|0|0|0|0|0|0|0|0|0
172798|0|0|0|0|0|0|0|0|0
172972|||||||1684|1648|1684
167463|0|0|0|0|0|0|0|0|0
165557|0|0|1556|0|0|0|6182|1361|7738
186175|0|0|0|0|0|0|0|0|0
167320|0|0|0|0|0|0|0|0|0
145300|0|0|0|0|0|0|0|0|0
191270|0|0|0|0|0|0|0|0|0
171090|0|0|0|0|0|0|0|0|0
168539|0|0|0|0|0|0|0|2339|0
167453|0|0|0|0|0|0|487|135|487
146228|0|0|0|0|0|0|0|0|0
142904|0|0|0|0|0|0|0|0|0
142798|0|0|0|0|0|0|0|0|0
174300|0|0|0|0|0|0|366|627|366
145798|0|0|0|0|0|0|0|0|0
167780|0|0|0|0|0|0|0|0|0
169411|0|7621|0|0|0|0|8002|1570|8002
178029|0|0|0|0|0|0|4374|8464|4374
187882|18026|9647|40650|49150|0|0|30790|1866|89466
