RPT_ID|ACCOUNTS_PAYABLE_START|ACCOUNTS_PAYABLE_END|LOANS_PAYABLE_START|LOANS_PAYABLE_END|MORTGAGE_PAYABLE_START|MORTGAGE_PAYABLE_END|OTHER_LIABILITIES_START|OTHER_LIABILITIES_END|TOTAL_START
491565|0|0|0|0|0|0|1094|499|1094
489644|0||||0|0|||
478363|0|0|0|0|0|0|0|0|
493338|0|0|0|0|0|0|0|0|0
493651|0|0|0|0|0|0|4374|3004|4374
472385|||||||||0
496555|0|0|0|0|0|0|0|0|0
475722|40705|46593|0|0|0|0|0|0|0
496123|0|0|0|0|0|0|0|0|0
475777|0|0|0|0|0|0|0|0|0
498038|0|0|0|0|0|0|0|0|0
490622|0|0|0|0|0|0|0|0|0
481067|6|1644|0|0|0|0|0|0|6
488966|0||0||0|0|2553|2871|
486831||0|||0|0|1230|1165|
474220|0|1668|0|0|0|0|2014|2164|2014
494980|4084|2080|0|0|9340|5994|0|1869|13424
472434|0|0|0|0|0|0|0|0|0
491469|0|0|0|0|134200|132800|0|0|134200
482345|||||255679|246221|||
478097|0|0|0|0|0|0|1825|3493|1825
490317|||||0|0|||
497213|0|0|0|0|0|0|298|339|298
493371|0|0|0|0|0|0|0|0|0
492259|0|0|0|0|0|0|1069|670|
502725|0|0|0|0|0|0|0|0|0
489265|0|0|0|0|0|0|0|0|0
492609|||||||||0
491522|0|0|0|0|0|0|0|0|0
482370|0||0||0|0|0||
491604|0|0|0|0|0|0|0|0|0
479540||0||0|0|0||0|
491575|0|0|2369|0|0|0|10438|9705|12807
493652|||||||||
502810|0|0|0|0|0|0|0|0|0
466247|0|0|0|0|0|0|0|0|
494334|0|0|0|0|0|0|2552|1982|2552
488940|0|0|0|0|0|0|0|0|
482721|||||0|0|7991|14280|
492399|0|0|0|0|0|0|0|0|0
482622|0||0||0|0|0||
479846|0||0||0|0|0||
475697|0|0|0|0|0|0|0|0|0
495825|0|1240|0|0|0|0|14465|15486|14465
495827|0|0|0|0|0|0|0|0|0
482617|0|0|0|0|0|0|5382|4020|
483319|0|0|0|0|0|0|828|251|828
478177|0|0|0|0|0|0|249|5319|
473892|0|0|0|0|0|0|0|0|
478525|0|0|0|0|0|0|0|0|0
495486|0|0|0|0|0|0|0|0|0
496680|0|0|0|0|0|0|0|0|0
495134|0|0|0|0|0|0|2857|3986|
482716|0|0|0|0|0|0|345|655|
517872|0|0|0|0|0|0|0|0|
490171|0|0|0|0|0|0|0|0|
494379|0|0|0|0|0|0|0|0|0
495857|0|0|0|0|0|0|0|0|
488903|0|0|0|0|0|0|0|0|
481259|||||0|0|118||
489544|0|0|0|0|0|0|22300|11122|
487154|412|1527|||0|0|||
477689|||||0|0|||
479198|0|0|0|0|0|0|2620|0|
471631|0|0|0|0|0|0|0|0|
489545|0|0|0|0|0|0|128609|105079|
477750|0|0|0|0|0|0|1059|1066|1059
496148|0|0|0|0|0|0|0|0|
495493|0|0|0|0|0|0|0|0|0
472882|||||||||
492263|0|0||0||0||0|
483593|0|0|0|0|0|0|817|0|817
475285|0|0|0|0|0|0|0|0|
476075|0|0|0|0|0|0|575|267|
478914|0|0|0|0|0|0|0|0|
489008|0|0|0|0|0|0|509|877|509
458666|0|0|0|0|0|0|2601|167|2601
474870|0|0|0|0|0|0|0|0|
489413|0|0|0|0|0|0|400|441|
494609|0|0|0|0|0|0|0|0|0
465771|0|0|0|0|0|0|0|0|
492818|0|0|0|0|0|0|0|0|0
475600|0|0|0|0|0|0|0|0|0
495420|0|0|0|0|0|0|0|0|0
478225|0|0|0|0|0|0|0|0|0
487307|0|0|0|0|0|0|0|0|
493774|0|0|0|0|0|0|0|0|0
490780|0|0|0|0|0|0|0|0|
502238|0|0|0|0|0|0|0|0|0
489158|0|0|0|0|0|0|4673|0|4673
477968|0|0|0|0|0|0|8506|7698|
523018|0|0|0|0|0|0|18432|24125|18432
477674|6535|8186|0||491040|472482|48470|41119|
488914|8631|26856|0|0|0|0|0|0|
493359|0|0|0|0|0|0|0|0|0
493470|0|0|0|0|0|0|647|341|647
469187|0|0|0|0|0|0|0|0|0
500860|0|0|0|0|0|0|0|0|0
483604|0|0|0|0|0|0|292|278|292
488929|0|0|0|0|0|0|0|0|
489590|0|633|0|0|0|0|0|0|
503571|0|0|0|0|0|0|0|0|0
477705|0|0|0|0|0|0|0|0|0
460730|0|0|0|0|0|0|2163|4536|
496995|8808|4759|0|0|0|0|0|0|0
496850|||||||||
492918|0|0|0|0|0|0|0|0|0
