RPT_ID|REPRESENTATIONAL|POLITICAL|CONTRIBUTIONS|GENERAL_OVERHEAD|UNION_ADMINISTRATION|WITHHELD|MEMBERS|SUPPLIES|FEES|ADMINISTRATION|DIRECT_TAXES|STRIKE_BENEFITS|PER_CAPITA_TAX|TO_OFFICERS|INVESTMENTS|BENEFITS|LOANS_MADE|LOANS_PAYMENT|AFFILIATES|OTHER_DISBURSEMENTS|TO_EMPLOYEES|LESS_TOTAL_DISBURSED|WITHHELD_NOT_DISBURSED|OFFICER_DEDUCTIONS|EMPLOYEE_DEDUCTIONS|INV_PURCH_REINVESTMENTS|ALL_OTHER_REP_ACTIVITIES|ALL_OTHER_POL_ACTIVITIES|ALL_OTHER_CONTRIBUTIONS|ALL_OTHER_GEN_OVERHEAD|ALL_OTHER_UNION_ADMIN|OFF_ADMIN_EXPENSE|EDU_PUB_EXPENSE|PRO_FEES
194224|||22139|||62411|0|0|0||15605||126393|92326|19694|70329|0|0|0|18420|33453|||||||||||34411|5346|7736
204733|||312||||||||||48770|13314|0|0|0|||7468|0|||||||||||2696||0
209224|||432||||||||||77813|5041||41387||||||||||||||||1134||
197674|||0||||||||||310|18559|0|0|0|||6403|0|||||||||||5073||0
185012|||||||||||||8939|4916||||||7371||||||||||||||
198300|||0||||||||||46468|4563|281|0|0|||13009|2389|||||||||||5176||0
203226|||0|||89785|0|0|0||63510||0|168675|0|97489|0|0|0|5732|100440|||||||||||23048|0|284
200396|||336||||||||||35421|6658|0|0|0|||1391|0|||||||||||520||293
200829|||183781|||1144799|0|0|0||167641||2043706|433633|452114|285204|0|88689|0|519869|402265|||||||||||309004|142339|127746
192838|||285||||||||||27752|13955|0|0|0|||10829|6099|||||||||||852||1678
184940|||8654|||233775|0|0|0||39629||230024|255087|30162|184702|0|0|0|239557|109008|||||||||||228877|0|88549
